label,text
FALSE:, 99.2% Italians who have arguably died because of COVID-19 have actually died due to another prexisting condition.
FALSE:, The EU has demanded guarantees from Spain that imply cuts in civil servants’ pensions and salaries in exchange for granting aid to them in the face of the COVID-19 crisis.
Partly false:, Taiwan is running out of gauze because all gauzes are manufactured in China.
FALSE:," Video of an RPF Jawan (low ranking member of the Railway Protection Force) collecting bribe from the migrants walking home on the railway tracks during the lockdown in Gujarat, India."
FALSE:," $100B contact tracing bill “is about controlling/tracking population, not about coronavirus.”"
FALSE:, Photo shows the queue in front of a shopping center in Turkey.
FALSE:, Tweet by Assam Health Minister Himanta Biswa Sarma regarding newly found COVID-19 positive cases.
MISLEADING:," A family in Gujarat, India killed itself due to hunger and poverty during the COVID lockdown."
FALSE:, Seventy-three Japanese police officers have been infected with COVID-19 after handling infected bodies.
FALSE:, “Vaccines are in direct violation of The Nuremberg Code.”
FALSE:," Video of an RPF Jawan (low ranking member of the Railway Protection Force) collecting bribe from the migrants walking home on the railway tracks during the lockdown in Gujarat, India."
FALSE:," Image claiming to be a protest against pastor David Lah, who is believed to have conducted a religious gathering without adhering to social distancing measures resulting  in 70 COVID-19 confirm cases."
FALSE:," Vice President Leni Robredo said it should not be people, but the virus, that should be restrained from spreading."
FALSE:, There is no coronavirus in Belarus since they do not have quarantine there.
FALSE:, Mumbai police issued a warning message about the possibility of an increase in crimes post lockdown.
FALSE:, Allowances of Members of Parliament in India have been increased by 49 thousand rupees during the pandemic.
False:, Photo: Thousands of birds fall dead amid the COVID-19 pandemic.
FALSE:, Photo shows the queue in front of a shopping center in Turkey.
FALSE:, 99.2% Italians who have arguably died because of COVID-19 have actually died due to another prexisting condition.
FALSE:," University of Campinas’ field hospital, located in the state of São Paulo, was dismantled because of a lack of patients."
FALSE:, Video shows Gujarat Police asking money (bribe) from migrants walking on railway tracks amidst nationwide COVID-19 lockdown.
FALSE:, Prolonged use of protective masks causes hypoxia.
FALSE:, New York State Governor shows data that proves that isolation is ineffective against COVID-19.
False:, Photo: Thousands of birds fall dead amid the COVID-19 pandemic.
No evidence:, Antibodies produced by Llamas could help us find a solution against COVID-19
FALSE:, WHO warns against NSAIDs Analgetics for COVID-19 patients.
Partly false:, Taiwan is running out of gauze because all gauzes are manufactured in China.
FALSE:," Detainees in Mpimba central prison, Burundi, died due to COVID-19 and that some contracted the coronavirus."
FALSE:," Viral message on lockdown information attributed to Kozhikode Police, in India."
FALSE:, Mumbai police issued a warning message about the possibility of an increase in crimes post lockdown.
FALSE:, There is no coronavirus in Belarus since they do not have quarantine there.
FALSE:, The federal government of Ethiopia blocked medical equipment meant to support Tigray Regional State in responding to the coronavirus disease
FALSE:," The implementation of the enhanced community quarantine (ECQ) in certain areas is extended until June 15, 2020."
FALSE:, Video shows a policeman taking bribe from migrating workers in Surat.
partly false:, Wearing a traditional turban as it is done in the Songhoy (or Songhai) culture is both an ancestral practice and a preventive measure against COVID-19.
FALSE:, A photo has been shared repeatedly in multiple posts on Facebook and Twitter which claims to show gift bags distributed to Muslims during the holy month of Ramadan by India’s Telangana state government during the coronavirus pandemic.
FALSE:," Two men robbed gold and money, asking the victim to put on a mask."
FALSE:, Tweet by Assam Health Minister Himanta Biswa Sarma regarding newly found COVID-19 positive cases.
FALSE:, WHO warns against NSAIDs Analgetics for COVID-19 patients.
No evidence:, Antibodies produced by Llamas could help us find a solution against COVID-19
FALSE:, Claims that coronavirus is fake and Belarus is coping very well with this “pandemic of hysteria”.
FALSE:, Hand sanitizer can burst into flames if you leave it in your car.
MISLEADING:, Geneticist and Bosnia-Herzegovina university professor Damir Marjanovic says “the virus may have been artificially spread”.
misleading:, Social media users posted photos of a 2003 Clarin article. They said it is proof that COVID-19 is nothing new.
FALSE:, Drinking salty water or water with vinegar will eliminate coronavirus.
FALSE:," Claims Lithuanian government ruling on masks is illegal hence masks aren’t mandatory, unless stated by a separate law."
MISLEADING:," An article that has been widely shared on social media warns healthy people against wearing face masks during the COVID-19 pandemic, citing alleged risks"
Misleading:, UNICEF says that the novel coronavirus stays in hands for 10 minutes.
FALSE:," COVID-19 patients are dying from thombosis, not from a lung infection, hence UCA unit are useless, and people should be treated at home with antiinflammatory drugs."
FALSE:," “Autopsies prove that COVID-19 is” a blood clot, not pneumonia, “and ought to be fought with antibiotics” and the whole world has been wrong in treating the “so-called” pandemic."
FALSE:," On a global basis, the COVID-19 has killed way less people than other major outbreaks."
FALSE:," A picture with a quote from doctor Vincenzo Puro, who allegedly said that asymptomatic people cannot infect others, that the virus is not lethal and that the pandemic is a “hoax”."
FALSE:, Multiple posts shared with a picture of a hand-cuffed Bill Gates being led away by FBI agents allege the US billionaire has been arrested for biological terrorism.
FALSE:," On a global basis, the COVID-19 has killed way less people than other major outbreaks."
FALSE:, Hand sanitizer can burst into flames if you leave it in your car.
FALSE:," A picture with a quote from doctor Vincenzo Puro, who allegedly said that asymptomatic people cannot infect others, that the virus is not lethal and that the pandemic is a “hoax”."
mostly false:, Bill Gates predicts 700.000 victims because of a COVID-19 vaccine.
FALSE:, Drinking salty water or water with vinegar will eliminate coronavirus.
FALSE:," Former President of the Government of Spain José María Aznar has moved from Marbella to Madrid, thus not respecting the lockdown, alledgedly to invite the President of the Community of Madrid, Isabel Díaz Ayuso to participate in a conference."
MISLEADING:, Statistics of deaths per million inhabitants show that COVID-19 pandemic in Brazil is not serious.
FALSE:, Two UK police forces used the same photo to illustrate two different crimes.
